Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,socket,68,2048,39.92
linear,socket,69,1,10.03
linear,socket,69,2,10.29
linear,socket,69,4,10.76
linear,socket,69,8,10.22
linear,socket,69,16,11.92
linear,socket,69,32,11.29
linear,socket,69,64,11.28
linear,socket,69,128,25.01
linear,socket,69,256,26.08
linear,socket,69,512,25.79
linear,socket,69,1024,27.33
linear,socket,69,2048,41.82
linear,socket,70,1,10.06
linear,socket,70,2,10.19
linear,socket,70,4,10.29
linear,socket,70,8,10.23
linear,socket,70,16,10.80
linear,socket,70,32,10.67
linear,socket,70,64,10.48
linear,socket,70,128,24.22
linear,socket,70,256,25.36
linear,socket,70,512,26.35
linear,socket,70,1024,27.92
linear,socket,70,2048,41.79
linear,socket,71,1,10.62
linear,socket,71,2,11.52
linear,socket,71,4,12.08
linear,socket,71,8,11.36
linear,socket,71,16,11.80
linear,socket,71,32,12.11
linear,socket,71,64,12.55
linear,socket,71,128,26.85
linear,socket,71,256,27.22
linear,socket,71,512,28.20
linear,socket,71,1024,29.69
linear,socket,71,2048,44.19
linear,socket,72,1,9.95
linear,socket,72,2,10.97
linear,socket,72,4,11.50
linear,socket,72,8,11.12
linear,socket,72,16,11.77
linear,socket,72,32,11.19
linear,socket,72,64,11.59
linear,socket,72,128,24.98
linear,socket,72,256,26.17
linear,socket,72,512,27.41
linear,socket,72,1024,29.32
linear,socket,72,2048,44.08
linear,socket,73,1,10.50
linear,socket,73,2,11.05
linear,socket,73,4,11.47
linear,socket,73,8,11.14
linear,socket,73,16,11.57
linear,socket,73,32,11.52
linear,socket,73,64,12.74
linear,socket,73,128,26.86
linear,socket,73,256,27.70
linear,socket,73,512,28.04
linear,socket,73,1024,29.73
linear,socket,73,2048,45.99
linear,socket,74,1,10.26
linear,socket,74,2,10.97
linear,socket,74,4,11.05
linear,socket,74,8,10.88
linear,socket,74,16,11.49
linear,socket,74,32,11.09
linear,socket,74,64,11.39
linear,socket,74,128,26.51
linear,socket,74,256,28.02
linear,socket,74,512,28.23
linear,socket,74,1024,29.70
linear,socket,74,2048,46.18
linear,socket,75,1,10.72
linear,socket,75,2,11.19
linear,socket,75,4,12.64
linear,socket,75,8,12.12
linear,socket,75,16,12.15
linear,socket,75,32,12.05
linear,socket,75,64,12.28
linear,socket,75,128,26.98
linear,socket,75,256,28.68
linear,socket,75,512,28.43
linear,socket,75,1024,29.70
linear,socket,75,2048,46.87
linear,socket,76,1,10.70
linear,socket,76,2,11.37
linear,socket,76,4,11.58
linear,socket,76,8,10.97
linear,socket,76,16,12.02
linear,socket,76,32,12.46
linear,socket,76,64,12.04
linear,socket,76,128,27.79
linear,socket,76,256,28.31
linear,socket,76,512,29.37
linear,socket,76,1024,31.06
linear,socket,76,2048,47.79
linear,socket,77,1,11.49
linear,socket,77,2,11.37
linear,socket,77,4,12.26
linear,socket,77,8,11.76
linear,socket,77,16,13.06
linear,socket,77,32,12.43
linear,socket,77,64,12.90
linear,socket,77,128,28.35
linear,socket,77,256,28.91
linear,socket,77,512,29.68
linear,socket,77,1024,30.76
linear,socket,77,2048,46.90
linear,socket,78,1,11.16
linear,socket,78,2,12.10
linear,socket,78,4,11.88
linear,socket,78,8,11.30
linear,socket,78,16,11.86
linear,socket,78,32,12.17
linear,socket,78,64,11.98
linear,socket,78,128,28.55
linear,socket,78,256,29.33
linear,socket,78,512,30.33
linear,socket,78,1024,32.26
linear,socket,78,2048,48.09
linear,socket,79,1,12.11
linear,socket,79,2,12.27
linear,socket,79,4,12.79
linear,socket,79,8,12.30
linear,socket,79,16,12.95
linear,socket,79,32,12.37
linear,socket,79,64,12.81
linear,socket,79,128,28.64
linear,socket,79,256,30.95
linear,socket,79,512,30.21
linear,socket,79,1024,31.72
linear,socket,79,2048,49.77
linear,socket,80,1,11.15
linear,socket,80,2,11.69
linear,socket,80,4,12.10
linear,socket,80,8,12.20
linear,socket,80,16,12.72
linear,socket,80,32,12.19
linear,socket,80,64,12.15
linear,socket,80,128,35.79
linear,socket,80,256,35.89
linear,socket,80,512,29.77
linear,socket,80,1024,31.65
linear,socket,80,2048,49.80
linear,socket,81,1,12.15
linear,socket,81,2,12.67
linear,socket,81,4,13.50
linear,socket,81,8,12.75
linear,socket,81,16,14.37
linear,socket,81,32,13.16
linear,socket,81,64,12.99
linear,socket,81,128,28.99
linear,socket,81,256,30.40
linear,socket,81,512,31.29
linear,socket,81,1024,32.60
linear,socket,81,2048,49.96
linear,socket,82,1,11.55
linear,socket,82,2,12.74
linear,socket,82,4,12.91
linear,socket,82,8,12.62
linear,socket,82,16,13.21
linear,socket,82,32,12.75
linear,socket,82,64,12.46
linear,socket,82,128,28.23
linear,socket,82,256,29.68
linear,socket,82,512,29.87
linear,socket,82,1024,31.32
linear,socket,82,2048,48.58
linear,socket,83,1,12.71
linear,socket,83,2,13.29
linear,socket,83,4,13.64
