Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
default,socket,80,256,5.07
default,socket,80,512,5.45
default,socket,80,1024,6.01
default,socket,80,2048,8.49
default,socket,81,1,2.85
default,socket,81,2,2.98
default,socket,81,4,2.90
default,socket,81,8,2.69
default,socket,81,16,2.99
default,socket,81,32,3.32
default,socket,81,64,3.21
default,socket,81,128,5.55
default,socket,81,256,5.81
default,socket,81,512,6.19
default,socket,81,1024,6.50
default,socket,81,2048,9.69
default,socket,82,1,2.42
default,socket,82,2,2.42
default,socket,82,4,2.42
default,socket,82,8,2.35
default,socket,82,16,2.50
default,socket,82,32,2.69
default,socket,82,64,2.63
default,socket,82,128,5.04
default,socket,82,256,5.05
default,socket,82,512,5.60
default,socket,82,1024,5.90
default,socket,82,2048,8.90
default,socket,83,1,3.20
default,socket,83,2,3.08
default,socket,83,4,3.04
default,socket,83,8,3.01
default,socket,83,16,3.15
default,socket,83,32,3.47
default,socket,83,64,3.53
default,socket,83,128,5.84
default,socket,83,256,5.96
default,socket,83,512,6.28
default,socket,83,1024,6.84
default,socket,83,2048,9.42
default,socket,84,1,2.66
default,socket,84,2,2.46
default,socket,84,4,2.53
default,socket,84,8,2.47
default,socket,84,16,2.58
default,socket,84,32,2.75
default,socket,84,64,2.75
default,socket,84,128,5.15
default,socket,84,256,5.27
default,socket,84,512,5.56
default,socket,84,1024,6.06
default,socket,84,2048,8.50
default,socket,85,1,3.06
default,socket,85,2,3.18
default,socket,85,4,3.10
default,socket,85,8,3.01
default,socket,85,16,3.16
default,socket,85,32,3.42
default,socket,85,64,3.46
default,socket,85,128,5.47
default,socket,85,256,5.77
default,socket,85,512,6.28
default,socket,85,1024,6.93
default,socket,85,2048,9.59
default,socket,86,1,2.51
default,socket,86,2,2.68
default,socket,86,4,2.70
default,socket,86,8,2.55
default,socket,86,16,2.57
default,socket,86,32,2.77
default,socket,86,64,2.84
default,socket,86,128,5.09
default,socket,86,256,5.39
default,socket,86,512,5.77
default,socket,86,1024,6.03
default,socket,86,2048,8.39
default,socket,87,1,3.09
default,socket,87,2,3.16
default,socket,87,4,3.14
default,socket,87,8,3.05
default,socket,87,16,3.12
default,socket,87,32,3.48
default,socket,87,64,3.35
default,socket,87,128,5.73
default,socket,87,256,5.94
default,socket,87,512,6.17
default,socket,87,1024,6.73
default,socket,87,2048,9.24
default,socket,88,1,2.74
default,socket,88,2,2.53
default,socket,88,4,2.41
default,socket,88,8,2.41
default,socket,88,16,2.51
default,socket,88,32,2.65
default,socket,88,64,2.67
default,socket,88,128,4.71
default,socket,88,256,5.32
default,socket,88,512,5.61
default,socket,88,1024,6.11
default,socket,88,2048,8.51
default,socket,89,1,3.20
default,socket,89,2,3.21
default,socket,89,4,3.15
default,socket,89,8,2.98
default,socket,89,16,3.13
default,socket,89,32,3.46
default,socket,89,64,3.61
