Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,node,87,1,21.20
linear,node,87,2,21.21
linear,node,87,4,21.28
linear,node,87,8,21.42
linear,node,87,16,21.25
linear,node,87,32,22.63
linear,node,87,64,22.36
linear,node,87,128,28.84
linear,node,87,256,30.31
linear,node,87,512,30.55
linear,node,87,1024,32.18
linear,node,87,2048,43.54
linear,node,88,1,20.31
linear,node,88,2,20.08
linear,node,88,4,20.07
linear,node,88,8,20.11
linear,node,88,16,20.53
linear,node,88,32,22.55
linear,node,88,64,22.28
linear,node,88,128,28.00
linear,node,88,256,30.10
linear,node,88,512,30.54
linear,node,88,1024,32.86
linear,node,88,2048,44.31
linear,node,89,1,22.42
linear,node,89,2,22.51
linear,node,89,4,22.40
linear,node,89,8,22.63
linear,node,89,16,22.32
