Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
chain,core,61,1,4.18
chain,core,61,2,3.79
chain,core,61,4,3.73
chain,core,61,8,3.69
chain,core,61,16,3.69
chain,core,61,32,4.01
chain,core,61,64,4.04
chain,core,61,128,5.31
chain,core,61,256,5.35
chain,core,61,512,5.89
chain,core,61,1024,6.21
chain,core,61,2048,8.08
chain,core,62,1,4.13
chain,core,62,2,4.02
chain,core,62,4,3.80
chain,core,62,8,3.73
chain,core,62,16,3.74
chain,core,62,32,4.01
chain,core,62,64,3.94
chain,core,62,128,5.19
chain,core,62,256,5.26
chain,core,62,512,5.80
chain,core,62,1024,6.08
chain,core,62,2048,7.99
chain,core,63,1,3.98
chain,core,63,2,3.86
chain,core,63,4,3.73
chain,core,63,8,3.71
chain,core,63,16,3.68
chain,core,63,32,3.83
chain,core,63,64,3.88
chain,core,63,128,4.91
chain,core,63,256,5.04
chain,core,63,512,5.62
chain,core,63,1024,5.97
chain,core,63,2048,8.23
chain,core,64,1,4.01
chain,core,64,2,3.62
chain,core,64,4,3.61
chain,core,64,8,3.72
chain,core,64,16,3.61
chain,core,64,32,4.26
chain,core,64,64,4.23
chain,core,64,128,4.93
chain,core,64,256,5.02
chain,core,64,512,5.49
chain,core,64,1024,5.77
chain,core,64,2048,7.24
chain,core,65,1,3.19
chain,core,65,2,3.07
chain,core,65,4,3.28
chain,core,65,8,2.95
chain,core,65,16,2.93
chain,core,65,32,3.01
chain,core,65,64,3.07
chain,core,65,128,4.15
chain,core,65,256,4.22
chain,core,65,512,4.70
chain,core,65,1024,5.17
chain,core,65,2048,7.52
chain,core,66,1,3.90
chain,core,66,2,3.29
chain,core,66,4,3.17
chain,core,66,8,3.19
chain,core,66,16,3.51
chain,core,66,32,3.40
chain,core,66,64,3.39
chain,core,66,128,4.58
chain,core,66,256,4.65
chain,core,66,512,5.22
chain,core,66,1024,5.67
chain,core,66,2048,7.50
chain,core,67,1,4.29
chain,core,67,2,3.60
chain,core,67,4,3.46
chain,core,67,8,3.36
chain,core,67,16,3.41
chain,core,67,32,3.63
chain,core,67,64,3.69
chain,core,67,128,4.73
chain,core,67,256,4.84
chain,core,67,512,5.36
chain,core,67,1024,5.74
chain,core,67,2048,8.31
chain,core,68,1,4.77
chain,core,68,2,3.94
chain,core,68,4,3.91
chain,core,68,8,3.90
chain,core,68,16,3.86
chain,core,68,32,4.03
chain,core,68,64,4.06
chain,core,68,128,5.23
chain,core,68,256,5.34
chain,core,68,512,5.77
chain,core,68,1024,6.40
chain,core,68,2048,8.03
chain,core,69,1,4.35
chain,core,69,2,3.71
chain,core,69,4,3.71
chain,core,69,8,3.75
chain,core,69,16,3.66
chain,core,69,32,3.81
chain,core,69,64,4.00
chain,core,69,128,4.99
chain,core,69,256,5.06
chain,core,69,512,5.65
chain,core,69,1024,6.14
chain,core,69,2048,8.69
chain,core,70,1,5.05
chain,core,70,2,4.00
chain,core,70,4,4.04
chain,core,70,8,3.92
chain,core,70,16,4.05
chain,core,70,32,4.10
chain,core,70,64,4.11
chain,core,70,128,5.16
chain,core,70,256,5.18
chain,core,70,512,5.89
chain,core,70,1024,6.79
chain,core,70,2048,8.29
chain,core,71,1,4.87
chain,core,71,2,4.13
chain,core,71,4,3.87
chain,core,71,8,3.89
chain,core,71,16,4.00
chain,core,71,32,4.11
chain,core,71,64,4.13
chain,core,71,128,5.20
chain,core,71,256,5.25
chain,core,71,512,6.01
chain,core,71,1024,6.27
chain,core,71,2048,8.78
chain,core,72,1,4.40
chain,core,72,2,4.38
chain,core,72,4,4.28
chain,core,72,8,4.16
chain,core,72,16,4.14
chain,core,72,32,4.30
chain,core,72,64,4.31
chain,core,72,128,5.49
chain,core,72,256,5.56
chain,core,72,512,6.23
chain,core,72,1024,7.50
chain,core,72,2048,8.43
chain,core,73,1,4.40
chain,core,73,2,4.16
chain,core,73,4,4.09
chain,core,73,8,4.06
chain,core,73,16,4.08
chain,core,73,32,4.35
chain,core,73,64,4.32
chain,core,73,128,5.44
chain,core,73,256,5.49
chain,core,73,512,6.23
chain,core,73,1024,7.46
chain,core,73,2048,9.09
chain,core,74,1,4.70
chain,core,74,2,4.34
chain,core,74,4,4.51
chain,core,74,8,4.22
chain,core,74,16,4.26
chain,core,74,32,4.48
chain,core,74,64,4.57
chain,core,74,128,5.62
chain,core,74,256,5.65
chain,core,74,512,6.42
chain,core,74,1024,7.50
chain,core,74,2048,8.71
chain,core,75,1,4.83
chain,core,75,2,4.30
chain,core,75,4,4.26
chain,core,75,8,4.22
chain,core,75,16,4.22
chain,core,75,32,4.46
chain,core,75,64,4.49
chain,core,75,128,5.70
chain,core,75,256,5.65
chain,core,75,512,7.41
chain,core,75,1024,7.05
chain,core,75,2048,8.78
chain,core,76,1,5.19
chain,core,76,2,4.91
chain,core,76,4,4.74
chain,core,76,8,4.61
chain,core,76,16,4.63
chain,core,76,32,4.81
chain,core,76,64,4.87
chain,core,76,128,5.99
chain,core,76,256,6.07
chain,core,76,512,6.82
chain,core,76,1024,7.76
chain,core,76,2048,9.79
chain,core,77,1,5.43
chain,core,77,2,4.74
chain,core,77,4,4.79
chain,core,77,8,4.46
chain,core,77,16,4.58
chain,core,77,32,4.70
chain,core,77,64,4.68
chain,core,77,128,6.05
chain,core,77,256,5.98
chain,core,77,512,7.00
