Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
bin_tree,core,64,128,4.00
bin_tree,core,64,256,4.13
bin_tree,core,64,512,4.62
bin_tree,core,64,1024,4.98
bin_tree,core,64,2048,7.53
bin_tree,core,64,4096,13.87
bin_tree,core,64,8192,24.91
bin_tree,core,64,16384,63.28
bin_tree,core,64,32768,114.25
bin_tree,core,64,65536,217.33
bin_tree,core,64,131072,427.96
bin_tree,core,64,262144,854.08
bin_tree,core,64,524288,1446.70
bin_tree,core,64,1048576,2850.72
bin_tree,core,66,1,2.15
bin_tree,core,66,2,2.06
bin_tree,core,66,4,2.01
bin_tree,core,66,8,2.00
bin_tree,core,66,16,2.06
bin_tree,core,66,32,2.32
bin_tree,core,66,64,2.40
bin_tree,core,66,128,3.76
bin_tree,core,66,256,3.89
bin_tree,core,66,512,4.46
bin_tree,core,66,1024,4.82
bin_tree,core,66,2048,7.44
bin_tree,core,66,4096,14.17
bin_tree,core,66,8192,26.55
bin_tree,core,66,16384,62.42
bin_tree,core,66,32768,111.47
bin_tree,core,66,65536,210.91
bin_tree,core,66,131072,423.90
bin_tree,core,66,262144,854.99
bin_tree,core,66,524288,1456.71
bin_tree,core,66,1048576,2867.73
bin_tree,core,68,1,2.81
bin_tree,core,68,2,2.20
bin_tree,core,68,4,2.22
bin_tree,core,68,8,2.30
bin_tree,core,68,16,2.33
bin_tree,core,68,32,2.57
bin_tree,core,68,64,2.60
bin_tree,core,68,128,4.11
bin_tree,core,68,256,4.19
bin_tree,core,68,512,4.77
bin_tree,core,68,1024,5.16
bin_tree,core,68,2048,7.81
bin_tree,core,68,4096,14.52
bin_tree,core,68,8192,28.00
bin_tree,core,68,16384,65.61
bin_tree,core,68,32768,115.83
bin_tree,core,68,65536,215.32
bin_tree,core,68,131072,427.62
bin_tree,core,68,262144,877.01
bin_tree,core,68,524288,1480.37
bin_tree,core,68,1048576,2910.41
bin_tree,core,70,1,2.24
bin_tree,core,70,2,2.26
bin_tree,core,70,4,2.26
bin_tree,core,70,8,2.28
bin_tree,core,70,16,2.33
bin_tree,core,70,32,2.60
bin_tree,core,70,64,2.64
bin_tree,core,70,128,4.09
